Job,CompanyName,Location,KeySkills,PostedDate,Link
Cisco WebEx BPO Voice Technical Support Engineer,White Horse Manpower Consultancy,Bangalore/Bengaluru,"['voice', 'cisco', 'webex', 'technical', 'bpo', 'technical support', 'bpo voice', 'technical support voice']",1 Day Ago,https://www.naukri.com/job-listings-cisco-webex-bpo-voice-technical-support-engineer-white-horse-manpower-consultancy-bangalore-bengaluru-1-to-6-years-110323005502
PHP Developer @ Work From Home,Talent Corner Hr Services,Permanent Remote,"['PHP', 'laravel', 'cakephp', 'core', 'mysql', 'core php', 'development', 'php development']",1 Day Ago,https://www.naukri.com/job-listings-php-developer-work-from-home-talent-corner-hr-services-pune-8-to-13-years-110323005498
We do have multiple U.S Opening (Stamped H1B Visa Holders),Busitants Inc,USA,"['Java', 'Mobile application development', 'C++', 'bigdata', 'U.S Job', 'android', 'H1B VISA HOLDER', 'IOS']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-multiple-u-s-opening-stamped-h1b-visa-holders-busitants-inc-usa-4-to-9-years-110323005476
Php And Web Developer,Ishan Technologies,Ahmedabad,"['PHP', 'development', 'web development', 'web technologies']",1 Day Ago,https://www.naukri.com/job-listings-php-and-web-developer-ishan-technologies-ahmedabad-1-to-5-years-110323005456
Urgent Hiring For .Net Full Stack Developer,UprightHC Solutions,Bangalore/Bengaluru,"['C#', 'Reacts Js', '.Net Core', '.net', 'sql server', 'asp.net core', 'full stack', 'stack']",1 Day Ago,https://www.naukri.com/job-listings-urgent-hiring-for-net-full-stack-developer-uprighthc-solutions-bangalore-bengaluru-3-to-6-years-100323004092
Sales & Application Engineer,Integrated Technology,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR","['industrial sales', 'sales and business development', 'Application Engineer', 'sales engineers', 'sales', 'sales executive activities', 'bd', 'sales and marketing']",1 Day Ago,https://www.naukri.com/job-listings-sales-application-engineer-integrated-technology-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-3-to-5-years-260722006305
iOS Developer,Orbitouch Outsourcing,Ahmedabad(Vastrapur),"['Ios Development', 'ios', 'c', 'iphone', 'objective c', 'development', 'xcode', 'io']",1 Day Ago,https://www.naukri.com/job-listings-ios-developer-orbitouch-outsourcing-ahmedabad-2-to-7-years-110323005438
Biomedical Engineer,Shri Mahant Indiresh Hospital/SGRR Institute Of Medical & Health Sciences,Dehradun,"['Biomedical Engineering', 'management', 'team', 'technical support', 'team management', 'engineering', 'technical', 'biomedical']",1 Day Ago,https://www.naukri.com/job-listings-biomedical-engineer-shri-mahant-indiresh-hospital-sgrr-institute-of-medical-health-sciences-dehradun-0-to-5-years-280422004460
We do have openings For IOS developer (H1B/L1 VISA),Busitants Inc,"Temp. WFH - USA, AMERICA","['ios', 'android', 'management', 'c', 'unit testing', 'mac', 'github', 'node.js']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-openings-for-ios-developer-h1b-l1-visa-busitants-inc-usa-america-5-to-10-years-220822009599
We Do have openings For Full stack engineer (H1b Visa Holder),Busitants Inc,Temp. WFH - USA,"['Full Stack Application Development', 'full stack engineer', 'C#', 'Angularjs', 'Java', 'Hibernate', 'C++', 'Spring Mvc']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-openings-for-full-stack-engineer-h1b-visa-holder-busitants-inc-usa-4-to-9-years-210922009426
We do have openings For Android Developer,Busitants Inc,Temp. WFH - USA,"['Mobile Application Development', 'application', 'sql', 'html', 'git', 'ios development', 'software testing', 'h1b']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-openings-for-android-developer-busitants-inc-usa-4-to-9-years-210922008560
System Engineer & Networking Engineer Openings For freshers,Vertical Solutions,Chennai,"['Desktop Support', 'Technical Support', 'Desktop Engineering', 'Network Troubleshooting', 'Hardware Troubleshooting', 'outlook configuration', 'system support', 'desktop']",1 Day Ago,https://www.naukri.com/job-listings-system-engineer-networking-engineer-openings-for-freshers-vertical-solutions-chennai-0-to-0-years-110323005425
Backend / Computer Operator/ Data Entry/ Back Office For Domestic BPO,Dimple Sharma,"Pimpri-Chinchwad, Pune, Mumbai (All Areas)","['Data Entry', 'Bpo Non Voice', 'Backend', 'Back Office', 'Domestic BPO', 'back office operations', 'operating', 'operations']",1 Day Ago,https://www.naukri.com/job-listings-backend-computer-operator-data-entry-back-office-for-domestic-bpo-dimple-sharma-pimpri-chinchwad-pune-mumbai-all-areas-0-to-5-years-110323005417
RTL Design Engineer,Tekpillar,Bangalore/Bengaluru,"['FPGA Design', 'rtl design', 'VHDL', 'timing', 'system verilog', 'verilog hdl', 'compilers', 'rtl coding']",1 Day Ago,https://www.naukri.com/job-listings-rtl-design-engineer-tekpillar-bangalore-bengaluru-4-to-8-years-110323005407
We do have openings For frontend developer (U.S openings),Busitants Inc,"Temp. WFH - USA, AMERICA","['Front End', 'front', 'sql', 'oracle', 'html', 'microservices', 'jquery', 'system']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-openings-for-frontend-developer-u-s-openings-busitants-inc-usa-america-4-to-8-years-160922008336
Senior Data Engineer_ Core Java/ SQL_ multinational investment Bank,Seven Consultancy,Permanent Remote,"['Investment Banking', 'Data Operations', 'Core Java', 'Advanced Sql Queries', 'Python', 'sql', 'side', 'core']",1 Day Ago,https://www.naukri.com/job-listings-senior-data-engineer-core-java-sql-multinational-investment-bank-seven-consultancy-bangalore-bengaluru-10-to-15-years-221221008636
Project Engineer,Zigma Global Environ Solutions,"Nagpur, Gurgaon/Gurugram, Erode","['Engineering', 'Erection', 'Mechanical', 'project', 'project engineering']",1 Day Ago,https://www.naukri.com/job-listings-project-engineer-zigma-global-environ-solutions-private-limited-nagpur-gurgaon-gurugram-erode-0-to-2-years-110323005405
Urgent Opening For Java Developer (U.S. job opportunity),Busitants Inc,Temp. WFH - USA,"['Java', 'Fullstack Development', 'c', 'javas', 'javascript', 'html', 'for java', 'full stack']",1 Day Ago,https://www.naukri.com/job-listings-urgent-opening-for-java-developer-u-s-opportunity-busitants-inc-usa-4-to-9-years-281122005266
Java Developer - Tech Mahindra,Talodyn Networks,Hybrid - Chennai,"['Java', 'java spring boot', 'spring', 'development', 'technical analysis', 'java development', 'microservices', 'spring boot']",1 Day Ago,https://www.naukri.com/job-listings-java-developer-tech-mahindra-talodyn-networks-chennai-4-to-8-years-110323003341
We do have openings For ASP . NET Developer (U.S Opportunity),Busitants Inc,"Temp. WFH - United States (USA), USA, AMERICA","['ASP.Net', '.net', 'boot', 'html', 'c', 'spring mvc', 'mango db', 'java']",1 Day Ago,https://www.naukri.com/job-listings-we-do-have-openings-for-asp-net-developer-u-s-opportunity-busitants-inc-united-states-usa-usa-america-4-to-9-years-280922003683
Linux Device Driver Developer,Tekpillar,"Pune, Bangalore/Bengaluru","['c++', 'Linux Device Drivers', 'ev', 'debugging', 'uart', 'linux', 'board bringup', 'device drivers']",1 Day Ago,https://www.naukri.com/job-listings-linux-device-driver-developer-tekpillar-pune-bangalore-bengaluru-5-to-8-years-110323005401
Desktop Support Engineer,Pentagon System And Services,"Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)","['desktop support', 'laptop support', 'assembling', 'outlook configuration', 'laptop', 'troubleshooting', 'computer', 'computer hardware']",1 Day Ago,https://www.naukri.com/job-listings-desktop-support-engineer-pentagon-system-and-services-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-3-to-5-years-110323005395
Sas Programmer,Gsk India Global Services,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Adam', 'SAS', 'statistics', 'clinical', 'programming', 'statistical programming', 'adams', 'sas programming']",1 Day Ago,https://www.naukri.com/job-listings-sas-programmer-gsk-india-global-services-hyderabad-secunderabad-chennai-bangalore-bengaluru-2-to-7-years-110323005394
Teradata Developer,Consign Space Solutions,Bangalore/Bengaluru,"['teradata sql', 'development', 'sql', 'unix shell scripting', 'shell scripting', 'teradata', 'unix', 'scripting']",1 Day Ago,https://www.naukri.com/job-listings-teradata-developer-consign-space-solutions-bangalore-bengaluru-3-to-6-years-110323005389
"Analytical Chemistry Associate, Associate Scientist",Grandsahara People Skills,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Chemistry', 'organic chemistry', 'research associate', 'chemist', 'Associate Scientist', 'assistance', 'research', 'analytics']",1 Day Ago,https://www.naukri.com/job-listings-analytical-chemistry-associate-associate-scientist-grandsahara-people-skills-hyderabad-secunderabad-chennai-bangalore-bengaluru-0-to-5-years-110323005362
Mechanical Design Engineer,Mehta Cad Cam Systems,Ahmedabad,"['Assembly Design', 'Sheet Metal', 'Solid Works', 'design', 'sheet', 'assembly', 'solid', 'part modeling']",1 Day Ago,https://www.naukri.com/job-listings-mechanical-design-engineer-mehta-cad-cam-systems-ahmedabad-1-to-5-years-110323005361
PHP Developer,Ecrown Services,"Mohali, Chandigarh","['PHP', 'shopify', 'php development', 'wordpress', 'development', 'codeigniter', 'laravel']",1 Day Ago,https://www.naukri.com/job-listings-php-developer-ecrown-services-mohali-chandigarh-3-to-8-years-180622004784
Sales Engineers,"Sarvam Safety Equipment (P) Ltd.,","Chennai, Coimbatore","['Field Sales', 'marketing', 'business development', 'sales engineering', 'sales', 'development', 'field']",1 Day Ago,https://www.naukri.com/job-listings-sales-engineers-sarvam-safety-equipment-p-ltd-chennai-coimbatore-4-to-6-years-110323005354
International Business Development Executive,Newedge Overseas,Ahmedabad,"['lead generation', 'pharmaceutical sales', 'relationship management', 'strategic planning', 'sales', 'pharmaceutical', 'planning', 'marketing']",1 Day Ago,https://www.naukri.com/job-listings-international-business-development-executive-newedge-overseas-ahmedabad-2-to-6-years-110323005350
Team Leader - Mechanical Design Engineer,Talent Corner HR Services Pvt Ltd,Pune,"['spm', 'leadership', 'team leading', 'mechanical design', 'cad', 'spm design', 'automation', 'solid works']",1 Day Ago,https://www.naukri.com/job-listings-team-leader-mechanical-design-engineer-talent-corner-hr-services-pvt-ltd-pune-5-to-10-years-110323005347
"Immediate Hiring Back Office, Data Entry, Computer Operator, Fresher",Dimple Sharma,"Mumbai Suburban, Pimpri-Chinchwad, Pune","['Computer Operator', 'Non Voice', 'Data Entry', 'Back Office Executive', 'Fresher', 'front', 'domestic', 'assistance']",1 Day Ago,https://www.naukri.com/job-listings-immediate-hiring-back-office-data-entry-computer-operator-fresher-dimple-sharma-mumbai-suburban-pimpri-chinchwad-pune-0-to-5-years-110323005333
Mechanical Design Engineer,Benchmark Global Management Services,"Kolkata(Dum Dum), Burdwan/Barddhaman, Howrah","['Mechanical Design', 'Design Calculations', 'AutoCAD 3D', 'AutoCAD 2D', 'Solid Works', 'solid', '2d', 'design validation']",1 Day Ago,https://www.naukri.com/job-listings-mechanical-design-engineer-benchmark-global-management-services-kolkata-burdwan-barddhaman-howrah-3-to-8-years-110323005331
Junior Automation Engineer,Maharshi,Ahmedabad(Changodar),"['Automation', 'Installation', 'VFD', 'PLC', 'SCADA', 'servo', 'drives', 'panels']",1 Day Ago,https://www.naukri.com/job-listings-junior-automation-engineer-maharshi-ahmedabad-1-to-4-years-110323005328
Design Engineer,Haze Busting Consultancy Services,Pune,"['catia', 'design', 'solid works', 'autocad', 'design engineering', 'Solidworks']",1 Day Ago,https://www.naukri.com/job-listings-design-engineer-haze-busting-consultancy-services-pune-1-to-4-years-110323005317
Urgent Required Data Entry / Computer Operator / Back Office Executive,Dimple Sharma,"Mumbai, Pimpri-Chinchwad, Pune","['Computer Operator', 'Non Voice', 'Data Entry', 'Back Office Executive', 'Fresher', 'operating', 'voice process', 'kpo']",1 Day Ago,https://www.naukri.com/job-listings-urgent-required-data-entry-computer-operator-back-office-executive-dimple-sharma-mumbai-pimpri-chinchwad-pune-0-to-5-years-110323005314
Software Developer,Grandsahara People Skills,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Software Services', 'Technology', 'C++', 'IT', 'Software Developer', 'jquery', 'javas', 'java']",1 Day Ago,https://www.naukri.com/job-listings-software-developer-grandsahara-people-skills-hyderabad-secunderabad-chennai-bangalore-bengaluru-0-to-5-years-110323005307
Front End Developer,Enrich Money,Chennai(Perungudi),"['Angularjs', 'Creative Designing', 'UI Development', 'jquery', 'design', 'ui', 'frontend development', 'web designing']",1 Day Ago,https://www.naukri.com/job-listings-front-end-developer-enrich-money-chennai-4-to-7-years-110323005306
It Manager,EqualizeRCM,Mysore/Mysuru,"['it operations management', 'management', 'operations management', 'customer support', 'it infrastructure', 'it operations', 'infrastructure', 'it management']",1 Day Ago,https://www.naukri.com/job-listings-it-manager-equalizercm-mysore-mysuru-8-to-13-years-110323005304
"Azure DevOps Engineer (Noida , Hyderabad)",Qween,"Hybrid - Noida, Hyderabad/Secunderabad","['python', 'Docker', 'scanning', 'microsoft azure', 'azure devops', 'bash', 'scripting', 'terraform']",1 Day Ago,https://www.naukri.com/job-listings-azure-devops-engineer-noida-hyderabad-qween-noida-hyderabad-secunderabad-5-to-7-years-110323005297
Fresher Data Entry /Computer Operator /Back Office Executive/Non Voice,Dimple Sharma,"Pimpri-Chinchwad, Pune, Mumbai (All Areas)","['Computer Operator', 'Non Voice', 'Data Entry', 'Back Office Executive', 'Fresher', 'non voice process', 'kpo', 'bpo hiring']",1 Day Ago,https://www.naukri.com/job-listings-fresher-data-entry-computer-operator-back-office-executive-non-voice-dimple-sharma-pimpri-chinchwad-pune-mumbai-all-areas-0-to-5-years-110323005296
Software Developer Trainee,Informachine,"Nagpur, Pune, Mumbai (All Areas)","['Software Development', 'Software Engineering', 'php', 'training', 'html', 'testing tools', 'program', 'sql']",1 Day Ago,https://www.naukri.com/job-listings-software-developer-trainee-informachine-nagpur-pune-mumbai-all-areas-0-to-5-years-110323005294
Design Engineer,Trimurti Stainlink Equipments Pvt. Ltd.,Pune(Khed Shivapur),"['AutoCAD', '3D Modeling', 'Solid Works', 'modeling', '3d model', '3d', 'design', 'solid']",1 Day Ago,https://www.naukri.com/job-listings-design-engineer-trimurti-stainlink-equipments-pvt-ltd-pune-1-to-2-years-110323005291
"QA Testing Engineer,software test engineer",Informachine,"Nagpur, Pune, Mumbai (All Areas)","['QA Testing', 'black box', 'sql', 'web testing', 'test engineering', 'reporting', 'box', 'appium']",1 Day Ago,https://www.naukri.com/job-listings-qa-testing-engineer-software-test-engineer-informachine-nagpur-pune-mumbai-all-areas-0-to-5-years-110323005284
Condition Monitoring Engineer,Voltech Engineers Wll,Chennai,"['partial discharge', 'thermography', 'condition monitoring', 'electricals', 'monitoring', 'switchgear']",1 Day Ago,https://www.naukri.com/job-listings-condition-monitoring-engineer-voltech-engineers-wll-chennai-3-to-5-years-110323005280
Network Operations Engineer(network Engineer) - Freshers,Randstad,Bangalore/Bengaluru(Domlur),"['networking', 'linux', 'ccnp', 'network engineering', 'operations', 'ccna', 'network operations']",1 Day Ago,https://www.naukri.com/job-listings-network-operations-engineer-network-engineer-freshers-randstad-bangalore-bengaluru-0-to-1-years-250822001094
Sr. dotnet Developer,Onkar Infotech,"Gurgaon/Gurugram, Delhi / NCR","['VB.NET', 'Javascript', 'Asp.Net Core', 'HTML', 'SQL Server', 'c#', 'web api', 'asp.net']",1 Day Ago,https://www.naukri.com/job-listings-sr-dotnet-developer-onkar-infotech-gurgaon-gurugram-delhi-ncr-3-to-8-years-251121000054
Accounts Executive (Busy Software Exp.),Vardhman Airport Solutions,Delhi / NCR(Moti Nagar),"['accountant', 'software', 'book keeping', 'assistance', 'gst filing', 'exp', 'busy', 'gst']",1 Day Ago,https://www.naukri.com/job-listings-accounts-executive-busy-software-exp-vardhman-airport-solutions-pvt-ltd-delhi-ncr-3-to-5-years-070622009406
Customer Support Engineer,Affirm Services Consultancy,Pune(Parvati Gaon +1),"['Relationship Management', 'interpersonal skill', 'communication skills', 'presentation skills', 'customer support', 'management', 'interpersonal', 'presentation']",1 Day Ago,https://www.naukri.com/job-listings-customer-support-engineer-affirm-services-consultancy-pune-0-to-1-years-110323005259
